,show_filename_prefix,episode_filename_prefix,Podcast_name,Episode_name,Dominant_topic,Percent,Processed_text,Keywords,Duration of the episode,Publisher of the show,Description of the episode,rss_link
48,show_0OrrLuR5inDXtPneKRKlwv,6Qwgk7jD4WE01jrpx2DX9Q,Everything DFS Sports,Week 1 Full Slate Breakdown ,0,0.5360000133514404,,basketball card coach game high number player price school sport,57.76621666666666,SlabOf Meatloaf,"Breakdown of the entire week 1 NFL slate. If you want my player pool, customized chart, and all turbos, showdowns, main lineups.. email me at mikealby1524@gmail.com. It's only $50 for the ENTIRE season. If you subscribe before NFL kickoff I'll give you my NCAA Football player pool for free!  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/slabof-meatloaf/support",https://anchor.fm/s/d22a774/podcast/rss
49,show_0OrrLuR5inDXtPneKRKlwv,7eQtrVCURn9mGbkh9VDx5A,Everything DFS Sports,Week 8 DFS Breakdown ,5,0.5049999952316284,,defense football game league mean play player season state team,54.30683333333333,SlabOf Meatloaf,Join my facebook page: DFS Shark Hunters  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/slabof-meatloaf/support,https://anchor.fm/s/d22a774/podcast/rss
50,show_5IuPP2LfTbhD82bqdxlgEQ,6hK3OezhfWIQCNFTPytqSr,Follow the Leader Sports Podcast Hosted By Leader Johnson," Jalen Green recruitment after Terrence Clarke commitment plus Duke, Kentucky, Memphis and more",5,0.765999972820282,,defense football game league mean play player season state team,38.83343333333333,Follow The Leader,Leader talks Jalen Green recruitment after Terrence Clarke reclassification and commitment. Plus recruiting news on many more  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/leader-johnson/support,https://anchor.fm/s/50b61c0/podcast/rss
51,show_43dlbTEeOl98WvAPoSC6ik,2ouCktq5RgIrUg1DIQXRzl,GET CHO! Wrestling Podcast ,"GetCho! Ep. 38: LETS GO, It's that time of year SURVIVOR SERIES",4,0.6320000290870667,,anyways japan main match mean night sure talent wrestlemania xpac,79.12083333333334,GET CHO! Podcast ,"Lets GO!!!!! We talk about possible chance TESSA BLANCHARD as Impact World Champion.  Wait a minute, Jericho Vs Tanahashi is happening?  Luigi's trip to the Worlds Largest Starbucks.  Justin talks about what to watch, Toys That's Made Us Season 3, (Wrestling figures).  We break down AEW DYNAMITE: Nick Jackson Vs Rey Fenix (MOTY Nominee).  We talk about Scorpio Sky having AEW World title match.  Of course we talk about NXT.  Was that Takeover already?  We have a special guest Benji twitter @CalaveraComedy about his thoughts on Survivor Series.  What are we all expecting? What our favorites?  Last Call w/Luigi:  WWE Backstage ratings went up because of CM PUNK, WWE suing AEW.  Of course our Sweaty session, let us know what you think of our picks our Dream Survivor Series Team.   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  ---   Send in a voice message: https://anchor.fm/Getchopodcast/message",https://anchor.fm/s/8aa2a64/podcast/rss
52,show_5NffbBPsIe6k6ThD8AX7Sx,4fl8RbaXCCkPQXZU0pBNma,Godcast Sports Talk,Should Your Child Be A Multi-Sport Athlete?,1,0.3959999978542328,,different head love mean money person place real sure thank,57.23603333333333,King Supreme ,Retired NFL vet Darius Butler joined the Godcast show to discuss his views on playing multiple sports. Darius also shared insight on what it takes to perform at the highest level from a mental & physical standpoint. This show was filled with laughs and old college stories as he was my teammate and roommate for three years. Truly a pleasure and honor speaking with someone I consider a little brother.   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app ,https://anchor.fm/s/ce37cc0/podcast/rss
53,show_5NffbBPsIe6k6ThD8AX7Sx,66bzryE9SweouJvXZV6fC5,Godcast Sports Talk,The Difference Between Big & Small States in Sports,0,0.37400001287460327,,basketball card coach game high number player price school sport,42.97355,King Supreme ,"A discussion with our guest Andrew Schwapp. He walks us through his athletic journey across the nation and compares Texas & California to his upbringing in Connecticut. This show was very insightful as Big Schwapp shares his opinion on the difference between big & small states. We hope you enjoy it. Please share with your family, friends, and colleagues. ",https://anchor.fm/s/ce37cc0/podcast/rss
54,show_5NffbBPsIe6k6ThD8AX7Sx,7Ellto0MuermrjPEwhKsIn,Godcast Sports Talk,There’s Levels To Talent,1,0.5519999861717224,,different head love mean money person place real sure thank,15.097233333333335,King Supreme ,"Sharing my views on talent levels. How can you determine if someone is really official or not? What criteria should we use to measure if an athlete is really a big deal or not? Tune it, share and leave comments. Thanks for listening.   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app ",https://anchor.fm/s/ce37cc0/podcast/rss
55,show_57KcUO3V55G7QjrDOJ30yp,0dKxMtzJ2E7ZGfXE7gF8Ab,HMA Fantasy Wrestling,Week 1 Fantasy Wrestling Rankings!!,5,0.7429999709129333,,defense football game league mean play player season state team,69.39321666666666,Jacob Hewgley,This podcast goes through Jacob's fantasy rankings for week 1 of the NCAA wrestling season.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/jacob-hewgley/support,https://anchor.fm/s/f878b10/podcast/rss
56,show_6EsWdw80DI9uIvquOxd25c,3hduUXhU64ie4nvXTJpfWl,Her Sports Story,"Season 2! Episode 1 with Former Collegiate Gymnast turned Fit4Mom Leader & Mama, Debra Sexton",1,0.6340000033378601,,different head love mean money person place real sure thank,39.024233333333335,Bethany,"Welcome back listeners! So glad you came back to join us for the second season of HSS!   Debra Sexton is kicking off Season 2 of the Her Sports Story podcast and I couldn't be happier!  We did club gymnastics together and she was totally a role model for me.  She always seemed to be having fun while doing gymnastics (or at least that's how it appeared to me) and she has literally the best spirit ever.  She is former collegiate gymnast turned boss mama and babe, being a mom of three and leading a Fit4Mom in her current hometown Carmel, Indiana.  Follow her on instagram at @debrasexton And her Fit4Mom instagram at @fit4momcarmel ",https://anchor.fm/s/7b0f264/podcast/rss
57,show_72m0enWcfBYG0ujnsa7nsf,3zFt96HnPF2wR0p3EAQ1eg,Houndwave Sports,"TKS #1 feat. Cole Frank and Matt Cooper talking about sports, food, and music",1,0.5479999780654907,,different head love mean money person place real sure thank,16.698633333333333,Houndwave Sports,"In the first episode of The Temilade KoleoSHOW, with special guests, Cole Frank and Matt Cooper, the boys talk about topics ranging from Cole's kicking season to Matt's unhealthy diet. Stay tuned next Friday for the next episode of The Temilade KoleoSHOW with speical guest, Owen Holmgren and Tucker Hebert. ",https://anchor.fm/s/6dc9910/podcast/rss
58,show_72m0enWcfBYG0ujnsa7nsf,7HHmmIaHIbcNDA8AV5tAvi,Houndwave Sports,Gilman Fall Sports Playoff Preview: Hounds talk about the upcoming playoff week | Volleyball | XC |,5,0.4399999976158142,,defense football game league mean play player season state team,26.75365,Houndwave Sports,"Taylor West, Beck Wittstadt, Owen Holmgren, Jake Tompkins, and Teddy Conover talk about the upcoming playoff week in the MIAA. Volleyball playing Boys Latin, Soccer traveling to Loyola, and Cross-Country to McDaniel college for the final meet. ",https://anchor.fm/s/6dc9910/podcast/rss
59,show_5Nmlc9Sl5aGPkyAKs1KcDb,0AXpinJmBaJt6Pk5U7IL1d,"Hustle With Us - Learn Sports Skills from Pro Players, Coaches & Trainers to Help You Up Your Game!",The Fundamentals of Building Strength with Baylor Coach Jeremy Heffner,0,0.45500001311302185,,basketball card coach game high number player price school sport,19.727666666666668,Hustle Training,"Baylor Strength & Conditioning Coach Jeremy Heffner joins the podcast to talk about training National Championship athletes. He walks us through his philosophy and how he's been able to train such successful teams at Baylor. Coach Jeremy always reverts to his definition of strength which he shares with us. He also gives us his backstory on how he came to be a strength and conditioning coach. Of course, he shares some of his favorite drills he uses to train the national champion Baylor Bears and how he changes his strategy when he's training women at the top of their level.  Download the Hustle app: https://apple.co/2VlqIZo Photo courtesy of: https://baylorbears.com/  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app ",https://anchor.fm/s/56ca688/podcast/rss
60,show_5Nmlc9Sl5aGPkyAKs1KcDb,2RNblsqpmisgpviLIp1NCQ,"Hustle With Us - Learn Sports Skills from Pro Players, Coaches & Trainers to Help You Up Your Game!",How to Shoot a Basketball with Perfect Form from Professional Shooting Coach Mike Dunn,1,0.4860000014305115,,different head love mean money person place real sure thank,23.58335,Hustle Training,"Trainer and Professional Shooting Coach Mike Dunn joins us to talk about his transition to the training world and how he was able to make the leap. He developed an almost perfect shot at a young age and passes those lessons on to all his athletes, young and old. Take out your notebook as you listen to him describe the perfect shooting technique and how to improve your free throw percentage. He also touches on some of his plans for this summer.  Download the Hustle app: https://apple.co/2VlqIZo Mike Dunn on Instagram: http://bit.ly/30wr7qi Photo courtesy of Mike Dunn's Instagram  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app ",https://anchor.fm/s/56ca688/podcast/rss
61,show_5Nmlc9Sl5aGPkyAKs1KcDb,3CPPgnXzgoAxlc8gT6p0RB,"Hustle With Us - Learn Sports Skills from Pro Players, Coaches & Trainers to Help You Up Your Game!",How to Improve Your Basketball IQ with Skills Trainer Paul Easton ,1,0.44999998807907104,,different head love mean money person place real sure thank,32.9286,Hustle Training,Coach Paul Easton has an incredible story to tell the Hustle With Us podcast. He came from Scotland and used his persistence to become one of social media's most followed basketball trainers. He fills us in on how he grew his basketball IQ despite not being around the sport a ton when he was very young. He gives us some tidbits on finding his niche on social media and the different types of players he trains. He also gives advice on how he alters his style when coaching young athletes vs. coaching professional players. Download the Hustle app: https://apple.co/2VlqIZo Coach Easton's Instagram: http://bit.ly/2LZc2cL Photo courtesy of: www.iwantskills.com  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app ,https://anchor.fm/s/56ca688/podcast/rss
62,show_5Nmlc9Sl5aGPkyAKs1KcDb,58nSouLMNborKzrgz0oROo,"Hustle With Us - Learn Sports Skills from Pro Players, Coaches & Trainers to Help You Up Your Game!",Entrepreneur Thomas Fields Shares How He's Changing The Way You Practice Basketball,0,0.49799999594688416,,basketball card coach game high number player price school sport,31.36203333333333,Hustle Training,"We're joined by Grind CEO, Thomas Fields, who shares how his new product, Grind Basketball, will be changing the way you practice. It's an affordable rebounding machine that fits into a duffel bag and enables you to take up to 10x more shots in a practice session. He shares how he came up with the idea and the long process it has been to get to the point he is now. He walks us through some of the support he has received along the way as well. As a basketball player himself, he lets us in on some of his practice routines and when you'll soon be able to pick up a Grind Basketball machine for yourself.  Download the Hustle app: https://apple.co/2VlqIZo See more at: https://www.grindbasketball.com/  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app ",https://anchor.fm/s/56ca688/podcast/rss
63,show_5Nmlc9Sl5aGPkyAKs1KcDb,6BVUvaoDEwLhBn1S6Cve12,"Hustle With Us - Learn Sports Skills from Pro Players, Coaches & Trainers to Help You Up Your Game!",What It Takes To Win An NCAA Championship with Baylor's Moon Ursin,0,0.48399999737739563,,basketball card coach game high number player price school sport,16.469533333333334,Hustle Training,"The Baylor Women's Basketball team is a consistent contender to win the national title, and last year, they did just that. Junior G Moon Ursin was part of that team that helped bring home the hardware. She chats with us about that experience and how her training changed throughout the year. She touches on some of her favorite drills, gives us some great insight on what it takes to win a national championship and how to gauge your training when it comes to tournament time.  Download the Hustle app: https://apple.co/2VlqIZo Photo courtesy of:  https://baylorbears.com/   ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app ",https://anchor.fm/s/56ca688/podcast/rss
64,show_4IaeNldpx35zf3bdmMRnFV,3BHklBu87FECxcIeQNxQ2u,Impact Sports Cincy Radio,The Coach Scott Hicks Show - Episode 1,5,0.47099998593330383,,defense football game league mean play player season state team,23.70796666666667,Chris Asbrock,"The Coach Scott Hicks Show is BACK! I am once again joined by Miami University Women's Hockey Coach Scott Hicks to discuss the 2019/20 season and what to expect from his Redhawks, as they once again look to capture another ACHA National Championship.  ---   This episode is sponsored by  · Anchor: The easiest way to make a podcast.  https://anchor.fm/app  Support this podcast: https://anchor.fm/chris-asbrock/support",https://anchor.fm/s/e235c4/podcast/rss
65,show_6Z4UA2hlKajkAuu08Zfork,0aj9NEBh9HOorjE1s22Pq4,Incompetent Sports ,Episode 1: Finals Game 2 and Stuff,5,0.8050000071525574,,defense football game league mean play player season state team,30.1159,Pat Strong,"This is our first episode, make fun of us as you wish.  ",https://anchor.fm/s/bd03cb0/podcast/rss
